AccusedMasterID,CaseMasterID,PersonMasterID,AccusedName,AgeYear,GenderID,PersonID,MO
4368,2571,71,Gautam Ravel,50,M,A1,Persistent online stalking before offence
4369,2571,4271,Wyatt Hegde,60,M,A2,Workplace harassment
4370,2572,4273,Lajita Aggarwal,37,F,A1,Persistent online stalking before offence
4371,2572,4275,Xalak Vaidya,42,T,A2,Workplace harassment
4372,2572,4272,Barkha Karan,42,T,A3,Workplace harassment
4373,2572,4274,Shaurya Kibe,29,M,A4,Family/relative-perpetrated
4374,2573,111,Aryan Roy,35,M,A1,Loan-default cheating
4375,2574,231,Jagat Srinivas,29,T,A1,Family/relative-perpetrated
4376,2575,4277,George Thakur,48,M,A1,OTP fraud
4377,2575,4276,Jasmit Chopra,20,F,A2,Phishing link / fake link
4378,2576,4278,Jasmit Devi,52,F,A1,Vehicle theft with duplicate key
4379,2577,13,Tejas Anne,40,M,A1,Workplace harassment
4380,2578,4279,Balhaar Nanda,49,M,A1,Blunt weapon assault
4381,2579,4281,Fitan Patil,49,M,A1,Social media impersonation
4382,2579,4280,Nirja Sankar,42,F,A2,Phishing link / fake link
4383,2580,4282,Vrinda Mody,64,F,A1,Workplace harassment
4384,2581,4284,Ria Dugal,50,F,A1,Vehicle theft with duplicate key
4385,2581,4283,Pallavi Koshy,19,F,A2,Daylight chain/bag snatching
4386,2582,4285,Kritika Batta,49,T,A1,Ambush attack at night
4387,2583,164,Tristan Aurora,40,T,A1,Ponzi / fake investment scheme
4388,2584,4286,Aashi Ray,46,F,A1,Knife-related assault
4389,2585,4287,Jagrati Nanda,39,F,A1,Lock-picking
4390,2586,4288,Sanya Handa,50,F,A1,Vehicle theft with duplicate key
4391,2587,4289,Jasmit Ratti,52,F,A1,Loan-default cheating
4392,2587,4290,Sara Bhakta,56,T,A2,Ponzi / fake investment scheme
4393,2588,4291,Theodore Keer,17,M,A1,Phishing link / fake link
4394,2589,4292,Shaurya Ahuja,30,M,A1,Daylight chain/bag snatching
4395,2589,37,Aarnav Tara,31,M,A2,Lock-picking
4396,2590,4293,Anusha Kota,55,F,A1,Forced window/door entry
4397,2591,4294,Ira Wali,47,T,A1,Workplace harassment
4398,2592,4296,Chandani Manne,24,T,A1,Lock-picking
4399,2592,4295,Owen Reddy,64,M,A2,Lock-picking
4400,2593,4297,Gopal Mammen,45,M,A1,Lock-picking
4401,2594,4298,Qabil Sharaf,63,M,A1,Loan-default cheating
4402,2595,4299,Alka Din,16,F,A1,Fake KYC update call
4403,2596,4300,Elijah Kaul,55,M,A1,Lock-picking
4404,2597,4301,Niharika Sachdev,35,F,A1,Shell company fraud
4405,2598,4302,Jonathan Sengupta,25,T,A1,Lock-picking
4406,2598,4303,Ayushman Ramanathan,48,T,A2,Lock-picking
4407,2599,4304,Timothy Acharya,53,M,A1,Knife-related assault
4408,2600,4305,Chaitaly Borah,17,F,A1,Daylight chain/bag snatching
4409,2601,4306,Tara Nagi,29,F,A1,Fake KYC update call
4410,2602,4307,Anusha Sharma,49,F,A1,Ambush attack at night
4411,2603,4308,Pushti Rama,34,F,A1,Ponzi / fake investment scheme
4412,2603,4309,Yashawini Chada,36,T,A2,Shell company fraud
4413,2604,4311,Teerth Dutta,24,T,A1,Knife-related assault
4414,2604,4312,Rehaan Rastogi,39,M,A2,Knife-related assault
4415,2604,4310,Indira Sule,23,F,A3,Ambush attack at night
4416,2605,4314,Waida Zachariah,16,T,A1,Vehicle theft with duplicate key
4417,2605,4313,Yashasvi Wagle,40,F,A2,Forced window/door entry
4418,2606,4315,Falan Atwal,44,M,A1,Workplace harassment
4419,2606,4316,Tejas Raval,16,M,A2,Family/relative-perpetrated
4420,2606,57,Amaira Sundaram,19,F,A3,Persistent online stalking before offence
4421,2606,4317,Michael Pandit,57,M,A4,Family/relative-perpetrated
4422,2607,4318,Neel Dasgupta,65,T,A1,Knife-related assault
4423,2608,235,Hemang Chhabra,22,T,A1,Fake KYC update call
4424,2609,173,Akshay Chand,31,M,A1,Social media impersonation
4425,2610,134,Qushi Mandal,44,F,A1,Ambush attack at night
4426,2611,36,Ekanta Ganguly,41,F,A1,Workplace harassment
4427,2612,4319,Mugdha Virk,19,F,A1,Daylight chain/bag snatching
4428,2613,233,Chakradev Lad,45,T,A1,Blunt weapon assault
4429,2614,4320,Raghav De,28,M,A1,Lock-picking
4430,2615,4321,Akshay Palan,41,M,A1,Ponzi / fake investment scheme
4431,2616,4323,Bhavini Ganguly,52,F,A1,Social media impersonation
4432,2616,4322,Rushil Sani,56,M,A2,Social media impersonation
4433,2617,4325,Jyoti Das,44,T,A1,OTP fraud
4434,2617,4324,Triya Lala,40,F,A2,Social media impersonation
4435,2618,71,Gautam Ravel,51,M,A1,Persistent online stalking before offence
4436,2619,4326,Ria Soman,46,T,A1,Unarmed physical assault
4437,2620,50,Girish Mand,43,T,A1,Workplace harassment
4438,2621,4327,Sai Sachdeva,16,T,A1,Lock-picking
4439,2622,4328,Vaishnavi Wason,32,F,A1,Blunt weapon assault
4440,2622,4329,Nidhi Chadha,44,F,A2,Ambush attack at night
4441,2623,4330,Pranav Sunder,29,M,A1,Vehicle theft with duplicate key
4442,2624,4333,Vedika Bhalla,63,T,A1,Daylight chain/bag snatching
4443,2624,4331,Harrison Sur,54,M,A2,Daylight chain/bag snatching
4444,2624,4332,Ojas Vyas,43,M,A3,Lock-picking
4445,2625,4334,Ethan Kuruvilla,23,M,A1,Lock-picking
4446,2626,160,Edhitha Mann,32,F,A1,Social media impersonation
4447,2627,4335,Odika Seth,29,T,A1,Daylight chain/bag snatching
4448,2627,4336,Hritik Varkey,59,M,A2,Vehicle theft with duplicate key
4449,2628,4339,Liam Raj,18,M,A1,Ambush attack at night
4450,2628,4338,Jagvi Choudhary,30,F,A2,Unarmed physical assault
4451,2628,4340,Robert Sandhu,57,M,A3,Knife-related assault
4452,2628,4337,Ansh Shere,33,M,A4,Knife-related assault
4453,2629,4341,Jalsa Madan,33,F,A1,Lock-picking
4454,2630,4342,Barkha Batta,35,F,A1,Lock-picking
4455,2630,4343,Mohini Sehgal,47,F,A2,Daylight chain/bag snatching
4456,2631,4344,Varenya Kala,42,F,A1,Workplace harassment
4457,2632,20,Yasti Dhar,51,F,A1,Forced window/door entry
4458,2633,4345,Kashvi Suresh,30,T,A1,Daylight chain/bag snatching
4459,2634,4346,Turvi Kapoor,21,F,A1,Daylight chain/bag snatching
4460,2635,4347,Imaran Chad,23,M,A1,Unarmed physical assault
4461,2636,4348,Azad Mand,35,M,A1,Workplace harassment
4462,2636,57,Amaira Sundaram,19,F,A2,Persistent online stalking before offence
4463,2636,4349,Anay Koshy,36,T,A3,Persistent online stalking before offence
4464,2636,4350,Upma Das,61,T,A4,Family/relative-perpetrated
4465,2637,4352,Quincy Pai,44,M,A1,Unarmed physical assault
4466,2637,4351,Arin Dayal,57,M,A2,Blunt weapon assault
4467,2638,4353,Hemang Goyal,55,M,A1,Lock-picking
4468,2639,4354,Jatin Sastry,63,T,A1,Workplace harassment
4469,2639,4355,Bina Koshy,49,F,A2,Family/relative-perpetrated
4470,2640,4356,Janaki Barad,33,T,A1,Cheque bounce fraud
4471,2640,4357,Omya Bedi,28,F,A2,Ponzi / fake investment scheme
4472,2641,4359,Yasti Goda,33,F,A1,Vehicle theft with duplicate key
4473,2641,4358,Harini Baral,51,T,A2,Daylight chain/bag snatching
4474,2642,4360,Lohit Sandhu,31,M,A1,Workplace harassment
4475,2642,4361,Champak Narayan,35,M,A2,Workplace harassment
4476,2643,4362,Liam Chaudhuri,51,T,A1,Lock-picking
4477,2643,4363,Abdul Bala,59,M,A2,Forced window/door entry
4478,2644,4364,Manbir Bhasin,61,T,A1,Family/relative-perpetrated
4479,2645,4365,Ekiya Tara,41,F,A1,Fake KYC update call
4480,2646,4367,Sachi Lata,56,F,A1,Lock-picking
4481,2646,4366,Janya Dar,38,F,A2,Forced window/door entry
4482,2646,4368,Aryan Pandey,33,T,A3,Forced window/door entry
4483,2647,4369,Daksha Upadhyay,45,F,A1,Vehicle theft with duplicate key
4484,2648,4371,Ira Dutta,56,T,A1,Persistent online stalking before offence
4485,2648,4372,Abhiram Gera,25,M,A2,Family/relative-perpetrated
4486,2648,4370,Radha Mander,62,F,A3,Workplace harassment
4487,2649,4374,Karan Om,60,M,A1,Persistent online stalking before offence
4488,2649,4373,Omkaar Nadkarni,47,M,A2,Family/relative-perpetrated
4489,2650,4375,Eshana Raghavan,59,F,A1,OTP fraud
4490,2650,4376,Kavya Batta,18,F,A2,Phishing link / fake link
4491,2651,4377,Arjun Sagar,46,T,A1,Knife-related assault
4492,2652,211,Sachi Lala,42,F,A1,Forced window/door entry
4493,2653,4379,Yashasvi Manda,25,F,A1,Shell company fraud
4494,2653,4380,Brinda Lala,59,T,A2,Ponzi / fake investment scheme
4495,2653,4378,Wriddhish Acharya,50,T,A3,Cheque bounce fraud
4496,2653,4381,Ati Dube,26,T,A4,Loan-default cheating
4497,2654,4382,Rachit Kashyap,52,M,A1,Forced window/door entry
4498,2655,4383,Rayaan Warrior,22,T,A1,Knife-related assault
4499,2655,4384,Yatin Dixit,53,T,A2,Unarmed physical assault
4500,2656,4385,Raksha Wable,23,F,A1,Persistent online stalking before offence
4501,2656,182,Sara Chatterjee,23,T,A2,Workplace harassment
4502,2657,4388,Timothy Magar,24,M,A1,Family/relative-perpetrated
4503,2657,4387,Qasim Wagle,36,M,A2,Workplace harassment
4504,2657,4386,Kashvi Naidu,18,T,A3,Workplace harassment
4505,2657,4389,Tara Bawa,64,F,A4,Persistent online stalking before offence
4506,2658,4390,Finn Cherian,25,T,A1,Workplace harassment
4507,2659,4392,Yashvi Kar,42,F,A1,OTP fraud
4508,2659,4391,Hemangini Mistry,20,T,A2,OTP fraud
4509,2659,4393,Januja Malhotra,24,T,A3,Fake KYC update call
4510,2660,4394,Osha Madan,19,T,A1,Unarmed physical assault
4511,2661,4397,Ekaja Kurian,22,F,A1,Knife-related assault
4512,2661,4395,Noah Tailor,35,M,A2,Unarmed physical assault
4513,2661,4396,Samuel Mutti,38,M,A3,Knife-related assault
4514,2662,4398,Oscar Sama,62,M,A1,Family/relative-perpetrated
4515,2663,4399,Reva Dani,23,T,A1,Knife-related assault
4516,2664,4401,Rehaan Shukla,50,M,A1,Lock-picking
4517,2664,4402,Gabriel Mutti,63,M,A2,Vehicle theft with duplicate key
4518,2664,4400,Brinda Bali,50,F,A3,Forced window/door entry
4519,2665,4403,Naveen Jayaraman,39,T,A1,Knife-related assault
4520,2665,4404,Zansi Raja,60,T,A2,Blunt weapon assault
4521,2666,4405,Bishakha Mohan,43,F,A1,OTP fraud
4522,2666,4406,Yahvi Kant,58,F,A2,Phishing link / fake link
4523,2666,4407,Lila Solanki,18,F,A3,Social media impersonation
4524,2667,4408,Vansha Ganesan,38,F,A1,Blunt weapon assault
4525,2668,4409,Devika Mani,19,T,A1,Lock-picking
4526,2669,4410,Ekavir Gupta,41,M,A1,Lock-picking
4527,2670,4411,Patrick Saxena,31,M,A1,Blunt weapon assault
4528,2670,4412,Omya Talwar,64,F,A2,Unarmed physical assault
4529,2671,4414,Yachana Gokhale,29,T,A1,Fake KYC update call
4530,2671,4413,Yachana Dubey,20,T,A2,OTP fraud
4531,2672,4415,Zarna Radhakrishnan,36,F,A1,Lock-picking
4532,2673,4416,Ekaraj Kamdar,29,M,A1,Ambush attack at night
4533,2674,4417,Elijah Maharaj,51,M,A1,Daylight chain/bag snatching
4534,2674,4420,Gaurika Karpe,37,T,A2,Daylight chain/bag snatching
4535,2674,4419,Ranbir Wali,43,T,A3,Daylight chain/bag snatching
4536,2674,4418,Bhanumati Dada,52,F,A4,Vehicle theft with duplicate key
4537,2675,4421,Nachiket Salvi,39,M,A1,Social media impersonation
4538,2676,4422,Bhavya Yohannan,51,F,A1,OTP fraud
4539,2677,4423,Charita Majumdar,52,F,A1,Forced window/door entry
4540,2678,4425,Yashica Nayar,46,F,A1,Vehicle theft with duplicate key
4541,2678,4424,Nihal Srivastava,41,M,A2,Lock-picking
4542,2679,4426,Harshil Bhavsar,29,M,A1,Social media impersonation
4543,2680,4427,Janya Varghese,26,F,A1,Forced window/door entry
4544,2681,4428,Andrew Mannan,28,T,A1,Ponzi / fake investment scheme
4545,2682,4430,Dalaja Raja,27,F,A1,Forced window/door entry
4546,2682,4429,Ekavir Sinha,61,T,A2,Lock-picking
4547,2683,4431,Avi Sahota,31,T,A1,Knife-related assault
4548,2684,4432,Manthan D’Alia,36,T,A1,Workplace harassment
4549,2684,4433,Alka Brar,35,F,A2,Family/relative-perpetrated
4550,2685,4436,Anthony Bir,44,M,A1,Loan-default cheating
4551,2685,4435,Owen Balakrishnan,63,M,A2,Ponzi / fake investment scheme
4552,2685,4434,Jeremiah Barad,44,M,A3,Ponzi / fake investment scheme
4553,2686,4440,Dalaja Narang,24,F,A1,Social media impersonation
4554,2686,4439,Qadim Varma,28,M,A2,Phishing link / fake link
4555,2686,4437,Naveen Salvi,16,M,A3,Fake KYC update call
4556,2686,4438,Oliver Sodhi,64,T,A4,OTP fraud
4557,2687,4441,Mitesh Vyas,49,M,A1,Forced window/door entry
4558,2687,4443,Indira Rastogi,19,T,A2,Forced window/door entry
4559,2687,4442,Guneet Gokhale,63,M,A3,Vehicle theft with duplicate key
4560,2687,4444,Aashi Murty,28,F,A4,Daylight chain/bag snatching
4561,2688,4445,Maya Rout,25,F,A1,Blunt weapon assault
4562,2689,4446,Nidhi Kaul,29,F,A1,Forced window/door entry
4563,2690,4447,Vedika Jha,37,F,A1,Forced window/door entry
4564,2690,4448,Lopa Saha,25,T,A2,Lock-picking
4565,2691,4451,Yochana Deshpande,25,F,A1,Shell company fraud
4566,2691,4450,Ucchal Sur,28,F,A2,Loan-default cheating
4567,2691,4449,Sanya Nadkarni,26,F,A3,Shell company fraud
4568,2692,4452,Hredhaan Arora,36,M,A1,Loan-default cheating
4569,2693,149,Fariq Johal,40,T,A1,Shell company fraud
4570,2694,4453,Amrita Misra,45,F,A1,Shell company fraud
4571,2695,4455,Peter Thakkar,22,M,A1,Family/relative-perpetrated
4572,2695,4456,Nathan Sanghvi,40,M,A2,Persistent online stalking before offence
4573,2695,4454,Sarthak Ramesh,38,T,A3,Workplace harassment
4574,2696,4457,Yatin Raja,41,M,A1,Social media impersonation
4575,2697,5,Udant Sarna,38,M,A1,Loan-default cheating
4576,2698,4458,Advaith Thaman,26,T,A1,OTP fraud
4577,2699,176,Samesh Parmar,40,M,A1,Fake KYC update call
4578,2700,4459,Naveen Edwin,46,M,A1,Fake KYC update call
4579,2701,4461,Xalak Khanna,50,T,A1,OTP fraud
4580,2701,4460,Bhavya Mutti,33,F,A2,Phishing link / fake link
4581,2701,4462,Chaaya Sastry,41,T,A3,Fake KYC update call
4582,2702,4463,Pallavi Bhagat,60,F,A1,Vehicle theft with duplicate key
4583,2703,4466,Hemangini Bala,53,F,A1,Unarmed physical assault
4584,2703,4467,Tarak Deo,18,T,A2,Ambush attack at night
4585,2703,4465,Oeshi Vala,60,F,A3,Blunt weapon assault
4586,2703,4464,Radha Dayal,22,F,A4,Knife-related assault
4587,2704,74,Balvan Mohanty,45,M,A1,Persistent online stalking before offence
4588,2705,4469,Kashvi Mahajan,59,T,A1,Fake KYC update call
4589,2705,4468,Zinal Pandya,46,F,A2,Phishing link / fake link
4590,2706,4470,Anmol Magar,29,M,A1,Daylight chain/bag snatching
4591,2707,64,Mekhala Dugar,20,T,A1,Family/relative-perpetrated
4592,2707,4471,Lipika Ahluwalia,28,F,A2,Workplace harassment
4593,2708,4472,Omya Goswami,29,F,A1,Forced window/door entry
4594,2708,4473,Varenya Srinivas,63,F,A2,Forced window/door entry
4595,2709,4474,Gautami Suresh,36,T,A1,Knife-related assault
4596,2710,4477,Pratyush Nadkarni,51,M,A1,Daylight chain/bag snatching
4597,2710,4476,Anjali Dalal,43,F,A2,Lock-picking
4598,2710,4475,Raksha Jhaveri,46,F,A3,Lock-picking
4599,2711,4478,Zashil Prasad,49,M,A1,Forced window/door entry
4600,2711,4479,Widisha Garde,35,F,A2,Vehicle theft with duplicate key
4601,2712,4481,Warhi Sabharwal,17,F,A1,Social media impersonation
4602,2712,4480,Anirudh Ahluwalia,29,M,A2,Fake KYC update call
4603,2713,4482,Divya Bhargava,44,F,A1,Knife-related assault
4604,2714,4483,Vamakshi Malhotra,20,T,A1,Cheque bounce fraud
4605,2715,160,Edhitha Mann,32,F,A1,Social media impersonation
4606,2716,4484,Abhiram Rajan,18,M,A1,OTP fraud
4607,2716,109,Lucky Chokshi,35,T,A2,Phishing link / fake link
4608,2717,4485,Alexander Kamdar,60,M,A1,Blunt weapon assault
4609,2718,4486,Harish Sundaram,54,M,A1,Ambush attack at night
4610,2718,4487,Bakhshi Mander,32,M,A2,Blunt weapon assault
4611,2719,242,Dhruv Banerjee,27,M,A1,Family/relative-perpetrated
4612,2720,4488,Ryan Chand,54,T,A1,Forced window/door entry
4613,2720,4489,Wriddhish Buch,35,M,A2,Daylight chain/bag snatching
4614,2721,4490,Bhavya Grover,31,T,A1,Ambush attack at night
4615,2722,4491,Zaitra Krishnan,55,F,A1,Phishing link / fake link
4616,2723,227,Chatresh Gill,42,M,A1,Lock-picking
4617,2724,4492,Falan Sheth,63,M,A1,Ambush attack at night
4618,2725,95,Max Date,41,M,A1,Fake KYC update call
4619,2726,4494,Lakshmi Babu,26,F,A1,Persistent online stalking before offence
4620,2726,4493,Banjeet Dhingra,45,M,A2,Family/relative-perpetrated
4621,2727,4495,Samesh Badal,19,M,A1,Knife-related assault
4622,2728,4496,Azad Tak,62,M,A1,Daylight chain/bag snatching
4623,2729,9,Kashvi Pathak,37,T,A1,Forced window/door entry
4624,2730,4497,Ekapad Kaul,51,M,A1,Loan-default cheating
4625,2731,4498,Gauri Singh,63,F,A1,Ponzi / fake investment scheme
4626,2731,145,Manan Dhar,55,M,A2,Ponzi / fake investment scheme
4627,2732,4499,Tara Khatri,17,T,A1,Daylight chain/bag snatching
4628,2733,4501,Yug Dass,41,T,A1,Vehicle theft with duplicate key
4629,2733,4500,William Dhawan,58,M,A2,Forced window/door entry
4630,2734,4502,Finn Gala,41,T,A1,Forced window/door entry
4631,2735,4505,Vedika Goel,43,F,A1,Knife-related assault
4632,2735,4506,Darpan Talwar,44,T,A2,Unarmed physical assault
4633,2735,4504,Noah Bora,42,T,A3,Knife-related assault
4634,2735,4503,Lakshmi Prabhakar,57,F,A4,Ambush attack at night
4635,2736,4507,Sarthak Chandra,49,T,A1,Knife-related assault
4636,2737,4509,Warjas Bhandari,35,T,A1,Workplace harassment
4637,2737,4510,Girik Gola,58,M,A2,Family/relative-perpetrated
4638,2737,4511,Vinaya Lalla,18,T,A3,Family/relative-perpetrated
4639,2737,4508,Madhav Sankar,43,M,A4,Family/relative-perpetrated
4640,2738,4513,Manya Jaggi,43,F,A1,Persistent online stalking before offence
4641,2738,4512,Balvan Bail,51,T,A2,Persistent online stalking before offence
4642,2739,4514,Kashish More,52,F,A1,Family/relative-perpetrated
4643,2739,4515,Yash Kohli,52,T,A2,Family/relative-perpetrated
4644,2740,4516,Rishi Gade,36,T,A1,Cheque bounce fraud
4645,2740,4517,Brinda Narain,56,T,A2,Cheque bounce fraud
4646,2741,126,Bhanumati Varghese,46,F,A1,Persistent online stalking before offence
4647,2742,4520,Yauvani Chhabra,39,F,A1,Unarmed physical assault
4648,2742,4519,Gaurang Kala,56,T,A2,Unarmed physical assault
4649,2742,4521,Sara Choudhary,18,T,A3,Unarmed physical assault
4650,2742,4518,Jagdish Soman,58,T,A4,Knife-related assault
4651,2743,4522,Daksh Bhalla,16,M,A1,Daylight chain/bag snatching
4652,2744,4526,Libni Soni,44,T,A1,Ponzi / fake investment scheme
4653,2744,4525,Ucchal Chadha,23,F,A2,Cheque bounce fraud
4654,2744,4523,Gunbir Mangat,42,M,A3,Cheque bounce fraud
4655,2744,4524,Zarna Peri,43,F,A4,Ponzi / fake investment scheme
4656,2745,234,Aryan Bal,50,T,A1,Shell company fraud
4657,2745,4527,Gavin Sibal,47,M,A2,Ponzi / fake investment scheme
4658,2746,4529,Guneet Sawhney,39,M,A1,Loan-default cheating
4659,2746,4528,Tanish Rau,65,M,A2,Shell company fraud
4660,2747,4530,Inaya Mani,42,F,A1,Fake KYC update call
4661,2748,4531,Sachi Rama,40,F,A1,Social media impersonation
4662,2749,4532,Rehaan Kumar,31,M,A1,Daylight chain/bag snatching
4663,2750,4533,Zansi Dalal,19,F,A1,Social media impersonation
4664,2750,75,Yug Sahni,22,M,A2,Social media impersonation
4665,2750,4534,Wazir Bhatt,39,T,A3,Fake KYC update call
4666,2751,4535,Eesha Dave,42,T,A1,Lock-picking
4667,2751,4536,Nitesh Banerjee,28,T,A2,Forced window/door entry
4668,2752,4537,Januja Gulati,20,T,A1,Family/relative-perpetrated
4669,2753,4538,Aryan Dhillon,21,M,A1,Forced window/door entry
4670,2754,4539,Laban Chaudhary,50,T,A1,Forced window/door entry
4671,2755,4540,Urvashi Pau,25,T,A1,Ponzi / fake investment scheme
4672,2756,4542,Neel Boase,57,T,A1,OTP fraud
4673,2756,4541,Nandini Tata,49,F,A2,Phishing link / fake link
4674,2757,4543,Ria Sami,65,F,A1,Vehicle theft with duplicate key
4675,2758,4544,Udyati Srinivas,38,F,A1,Shell company fraud
4676,2759,4545,Naveen Jaggi,21,T,A1,Workplace harassment
4677,2760,4546,Urvi Pal,47,F,A1,Phishing link / fake link
4678,2760,4548,Neelima Goswami,35,T,A2,OTP fraud
4679,2760,4547,Mekhala Deshmukh,61,T,A3,Social media impersonation
4680,2761,4552,Mitesh Wason,21,M,A1,Blunt weapon assault
4681,2761,4551,Arin Majumdar,51,M,A2,Ambush attack at night
4682,2761,4549,Amrita Walla,16,T,A3,Ambush attack at night
4683,2761,4550,Eshana Bajwa,42,T,A4,Knife-related assault
4684,2762,4553,Ekta Kade,38,F,A1,Daylight chain/bag snatching
4685,2762,4554,Ladli Mahal,26,T,A2,Vehicle theft with duplicate key
4686,2763,4555,Rushil Behl,17,T,A1,Knife-related assault
4687,2764,78,Abha Narayanan,25,F,A1,Phishing link / fake link
4688,2765,4556,Pahal Sarna,46,F,A1,Lock-picking
4689,2765,4559,Bhavini Radhakrishnan,56,F,A2,Daylight chain/bag snatching
4690,2765,4557,Upasna Seshadri,41,T,A3,Lock-picking
4691,2765,4558,Finn Mistry,28,T,A4,Lock-picking
4692,2766,4560,Ethan Sachdeva,47,T,A1,Blunt weapon assault
4693,2767,4561,Bhavika Bobal,17,F,A1,Forced window/door entry
4694,2767,4562,Nathaniel Parmer,19,M,A2,Daylight chain/bag snatching
4695,2768,241,Riya Sant,41,F,A1,Knife-related assault
4696,2769,4563,Ati Mitter,26,F,A1,Vehicle theft with duplicate key
4697,2770,4564,Bhavani Bhardwaj,48,F,A1,Phishing link / fake link
4698,2771,4565,Azad Bedi,28,T,A1,Daylight chain/bag snatching
4699,2772,4566,Ekansh Kulkarni,41,M,A1,Social media impersonation
4700,2772,4567,Mitesh Bhagat,51,T,A2,Phishing link / fake link
4701,2772,143,Omkaar Johal,56,M,A3,Fake KYC update call
4702,2772,4568,Wazir Vora,18,M,A4,Fake KYC update call
4703,2773,4569,Qushi Nagar,64,F,A1,OTP fraud
4704,2773,4570,Ishani Mishra,26,F,A2,Social media impersonation
4705,2774,4571,Omaja Hayre,42,F,A1,OTP fraud
4706,2774,4572,Jasmit Pandey,31,T,A2,Social media impersonation
4707,2775,4574,Gautami Ratta,34,T,A1,Social media impersonation
4708,2775,4573,Nitara Reddy,55,T,A2,OTP fraud
4709,2776,4575,Oviya Chatterjee,58,F,A1,Daylight chain/bag snatching
4710,2777,4576,Indali Sehgal,18,T,A1,Vehicle theft with duplicate key
4711,2777,4577,Udarsh Saha,65,M,A2,Vehicle theft with duplicate key
4712,2778,4578,Meera Upadhyay,36,T,A1,Lock-picking
